in_week,remaining
3.08745370,28.56910785
3.09111111,28.50713581
3.09291667,28.44516378
3.10017361,28.38319174
3.10137731,28.32121971
3.10525463,28.25924767
3.10958333,28.19727564
3.11078704,28.13530361
3.11104167,28.07333157
3.11180556,28.01135954
3.11469907,27.9493875
3.11533565,27.88741547
3.11549769,27.82544343
3.11621528,27.7634714
3.11761574,27.70149937
3.11805556,27.63952733
3.11875000,27.5775553
3.12115741,27.51558326
3.12283565,27.45361123
3.12449074,27.39163919
3.12945602,27.32966716
3.13160880,27.26769512
3.14461806,27.20572309
3.14701389,27.14375106
3.14869213,27.08177902
3.15271991,27.01980699
3.15465278,26.95783495
3.15925926,26.89586292
3.16653935,26.83389088
3.17309028,26.77191885
3.18078704,26.70994682
3.18791667,26.64797478
3.18817130,26.58600275
3.19511574,26.52403071
3.20052083,26.46205868
3.20439815,26.40008664
3.21082176,26.33811461
3.21172454,26.27614257
3.21496528,26.21417054
3.25891204,26.15219851
3.25958333,26.09022647
3.26175926,26.02825444
3.26862269,25.9662824
3.27489583,25.90431037
3.27591435,25.84233833
3.27763889,25.7803663
3.28115741,25.71839427
3.28391204,25.65642223
3.28593750,25.5944502
3.28608796,25.53247816
3.28778935,25.47050613
3.29085648,25.40853409
3.29912037,25.34656206
3.30343750,25.28459002
3.30862269,25.22261799
3.31695602,25.16064596
3.32892361,25.09867392
3.33501157,25.03670189
3.33925926,24.97472985
3.35240741,24.91275782
3.35951389,24.85078578
3.36480324,24.78881375
3.37114583,24.72684172
3.39100694,24.66486968
3.40645833,24.60289765
3.41891204,24.54092561
3.50072917,24.47895358
3.50121528,24.41698154
3.50185185,24.35500951
3.50415509,24.29303747
3.50436343,24.23106544
3.50549769,24.16909341
3.50574074,24.10712137
3.50591435,24.04514934
3.50612269,23.9831773
3.50642361,23.92120527
3.50726852,23.85923323
3.50773148,23.7972612
3.50812500,23.73528917
3.50829861,23.67331713
3.50846065,23.6113451
3.50861111,23.54937306
3.50877315,23.48740103
3.50979167,23.42542899
3.51270833,23.36345696
3.55744213,23.30148492
3.67321759,23.23951289
3.70085648,23.17754086
3.70184028,23.11556882
3.70211806,23.05359679
3.70255787,22.99162475
3.70483796,22.92965272
3.70682870,22.86768068
3.70886574,22.80570865
3.70968750,22.74373662
3.70996528,22.68176458
3.71052083,22.61979255
3.71107639,22.55782051
3.71344907,22.49584848
3.79849537,22.43387644
3.80217593,22.37190441
3.81915509,22.30993237
3.84480324,22.24796034
3.84525463,22.18598831
3.86337963,22.12401627
3.86432870,22.06204424
3.86611111,22.0000722
3.89208333,21.93810017
3.89468750,21.87612813
3.90886574,21.8141561
3.90945602,21.75218407
3.91884259,21.69021203
3.93846065,21.62824
3.94417824,21.56626796
3.94780093,21.50429593
3.95195602,21.44232389
3.95827546,21.38035186
3.96145833,21.31837982
3.96234954,21.25640779
3.96787037,21.19443576
3.97217593,21.13246372
3.97824074,21.07049169
3.98748843,21.00851965
3.99074074,20.94654762
3.99967593,20.88457558
4.00042824,20.82260355
4.00237269,20.76063152
4.00344907,20.69865948
4.00560185,20.63668745
4.00620370,20.57471541
4.00634259,20.51274338
4.01314815,20.45077134
4.01577546,20.38879931
4.01938657,20.32682727
4.01994213,20.26485524
4.02012731,20.20288321
4.02064815,20.14091117
4.02204861,20.07893914
4.02248843,20.0169671
4.02414352,19.95499507
4.02549769,19.89302303
4.02596065,19.831051
4.02630787,19.76907897
4.02715278,19.70710693
4.02788194,19.6451349
4.02950231,19.58316286
4.03092593,19.52119083
4.03391204,19.45921879
4.03537037,19.39724676
4.04284722,19.33527472
4.04640046,19.27330269
4.04942130,19.21133066
4.04978009,19.14935862
4.05002315,19.08738659
4.05189815,19.02541455
4.05322917,18.96344252
4.05370370,18.90147048
4.05646991,18.83949845
4.05672454,18.77752642
4.05944444,18.71555438
4.05995370,18.65358235
4.06949074,18.59161031
4.07200231,18.52963828
4.07650463,18.46766624
4.07725694,18.40569421
4.07803241,18.34372217
4.07887731,18.28175014
4.08062500,18.21977811
4.08200231,18.15780607
4.08268519,18.09583404
4.08283565,18.033862
4.08502315,17.97188997
4.09094907,17.90991793
4.09122685,17.8479459
4.09313657,17.78597387
4.09609954,17.72400183
4.09885417,17.6620298
4.09946759,17.60005776
4.10408565,17.53808573
4.10863426,17.47611369
4.10892361,17.41414166
4.11024306,17.35216962
4.11304398,17.29019759
4.11344907,17.22822556
4.11362269,17.16625352
4.11403935,17.10428149
4.11456019,17.04230945
4.11561343,16.98033742
4.11601852,16.91836538
4.11726852,16.85639335
4.11773148,16.79442132
4.11834491,16.73244928
4.11886574,16.67047725
4.11932870,16.60850521
4.11957176,16.54653318
4.11965278,16.48456114
4.11995370,16.42258911
4.12020833,16.36061707
4.12064815,16.29864504
4.12116898,16.23667301
4.12186343,16.17470097
4.12346065,16.11272894
4.12400463,16.0507569
4.12436343,15.98878487
4.12631944,15.92681283
4.12638889,15.8648408
4.13067130,15.80286877
4.13099537,15.74089673
4.14495370,15.6789247
4.14844907,15.61695266
4.17123843,15.55498063
4.17141204,15.49300859
4.17456019,15.43103656
4.17622685,15.36906452
4.18093750,15.30709249
4.18663194,15.24512046
4.19513889,15.18314842
4.19521991,15.12117639
4.20283565,15.05920435
4.22012731,14.99723232
4.22505787,14.93526028
4.22542824,14.87328825
4.24106481,14.81131622
4.24506944,14.74934418
4.24547454,14.68737215
4.28621528,14.62540011
4.29469907,14.56342808
4.31108796,14.50145604
4.31206019,14.43948401
4.32871528,14.37751197
4.33030093,14.31553994
4.33081019,14.25356791
4.33171296,14.19159587
4.33200231,14.12962384
4.34908565,14.0676518
4.40141204,14.00567977
4.54431713,13.94370773
4.55064815,13.8817357
4.55092593,13.81976367
4.55127315,13.75779163
4.66909722,13.6958196
4.66961806,13.63384756
4.76026620,13.57187553
4.77821759,13.50990349
4.78221065,13.44793146
4.79339120,13.38595942
4.80501157,13.32398739
4.81881944,13.26201536
4.84267361,13.20004332
4.86225694,13.13807129
4.87712963,13.07609925
4.87925926,13.01412722
4.91472222,12.95215518
4.91726852,12.89018315
4.92054398,12.82821112
4.96418981,12.76623908
4.96671296,12.70426705
4.96895833,12.64229501
4.97665509,12.58032298
4.99265046,12.51835094
4.99821759,12.45637891
4.99825231,12.39440687
5.00322917,12.33243484
5.00495370,12.27046281
5.02511574,12.20849077
5.02690972,12.14651874
5.06447917,12.0845467
5.06986111,12.02257467
5.07359954,11.96060263
5.07500000,11.8986306
5.07521991,11.83665857
5.07643519,11.77468653
5.07851852,11.7127145
5.08244213,11.65074246
5.10770833,11.58877043
5.10834491,11.52679839
5.11495370,11.46482636
5.11520833,11.40285432
5.12361111,11.34088229
5.12429398,11.27891026
5.12700231,11.21693822
5.12724537,11.15496619
5.12740741,11.09299415
5.12746528,11.03102212
5.12788194,10.96905008
5.12806713,10.90707805
5.12825231,10.84510602
5.13732639,10.78313398
5.15336806,10.72116195
5.16731481,10.65918991
5.19263889,10.59721788
5.19731481,10.53524584
5.23577546,10.47327381
5.24545139,10.41130177
5.25292824,10.34932974
5.35218750,10.28735771
5.35293981,10.22538567
5.36928241,10.16341364
5.38998843,10.1014416
5.39450231,10.03946957
5.39695602,9.977497534
5.40049769,9.9155255
5.40226852,9.853553466
5.40284722,9.791581431
5.40306713,9.729609397
5.40534722,9.667637362
5.47891204,9.605665328
5.50849537,9.543693294
5.51263889,9.481721259
5.51659722,9.419749225
5.52238426,9.357777191
5.55246528,9.295805156
5.55571759,9.233833122
5.64290509,9.171861087
5.65135417,9.109889053
5.65778935,9.047917019
5.76087963,8.985944984
5.79982639,8.92397295
5.80103009,8.862000916
5.80201389,8.800028881
5.81221065,8.738056847
5.81245370,8.676084812
5.83377315,8.614112778
5.83460648,8.552140744
5.83809028,8.490168709
5.83847222,8.428196675
5.83887731,8.366224641
5.85453704,8.304252606
5.86090278,8.242280572
5.86969907,8.180308537
5.87260417,8.118336503
5.87410880,8.056364469
5.87422454,7.994392434
5.88552083,7.9324204
5.89303241,7.870448366
5.90959491,7.808476331
5.91063657,7.746504297
5.91103009,7.684532262
5.91277778,7.622560228
5.93855324,7.560588194
5.94125000,7.498616159
5.94160880,7.436644125
5.94962963,7.374672091
5.94965278,7.312700056
5.95793981,7.250728022
5.98474537,7.188755987
5.98741898,7.126783953
5.98747685,7.064811919
5.99204861,7.002839884
5.99214120,6.94086785
5.99223380,6.878895816
5.99280093,6.816923781
5.99365741,6.754951747
5.99515046,6.692979712
6.00525463,6.631007678
6.01225694,6.569035644
6.01701389,6.507063609
6.03519676,6.445091575
6.03729167,6.383119541
6.05839120,6.321147506
6.06872685,6.259175472
6.06918981,6.197203437
6.08089120,6.135231403
6.08995370,6.073259369
6.09302083,6.011287334
6.09636574,5.9493153
6.09715278,5.887343266
6.10043981,5.825371231
6.10715278,5.763399197
6.11136574,5.701427162
6.11228009,5.639455128
6.12099537,5.577483094
6.12179398,5.515511059
6.13916667,5.453539025
6.14151620,5.391566991
6.14392361,5.329594956
6.15256944,5.267622922
6.15473380,5.205650887
6.15914352,5.143678853
6.16004630,5.081706819
6.16041667,5.019734784
6.16059028,4.95776275
6.16136574,4.895790716
6.16184028,4.833818681
6.16326389,4.771846647
6.16611111,4.709874612
6.16993056,4.647902578
6.17451389,4.585930544
6.17921296,4.523958509
6.18084491,4.461986475
6.18328704,4.400014441
6.18733796,4.338042406
6.19103009,4.276070372
6.19130787,4.214098337
6.19190972,4.152126303
6.19253472,4.090154269
6.19284722,4.028182234
6.20024306,3.9662102
6.20246528,3.904238166
6.20283565,3.842266131
6.20833333,3.780294097
6.21756944,3.718322062
6.21930556,3.656350028
6.22414352,3.594377994
6.23120370,3.532405959
6.23495370,3.470433925
6.23600694,3.408461891
6.24134259,3.346489856
6.24145833,3.284517822
6.24152778,3.222545787
6.24665509,3.160573753
6.24887731,3.098601719
6.24984954,3.036629684
6.25049769,2.97465765
6.25690972,2.912685616
6.26497685,2.850713581
6.26568287,2.788741547
6.27791667,2.726769512
6.29766204,2.664797478
6.30064815,2.602825444
6.30571759,2.540853409
6.31026620,2.478881375
6.31784722,2.416909341
6.32737269,2.354937306
6.33162037,2.292965272
6.33796296,2.230993237
6.35481481,2.169021203
6.37381944,2.107049169
6.39956019,2.045077134
6.39959491,1.9831051
6.40491898,1.921133066
6.40896991,1.859161031
6.41776620,1.797188997
6.44516204,1.735216962
6.46096065,1.673244928
6.48438657,1.611272894
6.76000000,1.549300859
6.80598380,1.487328825
6.84834491,1.425356791
6.84922454,1.363384756
6.85241898,1.301412722
6.85351852,1.239440687
6.85474537,1.177468653
6.85488426,1.115496619
6.85752315,1.053524584
6.85903935,0.99155255
6.86295139,0.929580516
6.86648148,0.867608481
6.90157407,0.805636447
6.93461806,0.743664412
6.94560185,0.681692378
6.94842593,0.619720344
6.95615741,0.557748309
6.95738426,0.495776275
6.95855324,0.433804241
6.96545139,0.371832206
6.97496528,0.309860172
6.98461806,0.247888137
6.98523148,0.185916103
6.98950231,0.123944069
6.99315972,0.061972034
